Customer ID,Preferred Payment Method,Total Spent,Accessory Spent
12086,Bank Transfer,5504.87,0.0
12087,PayPal,11556.54,197.36
12088,Credit Card,10675.25,224.03
12091,Bank Transfer,18491.84,333.51
12092,Bank Transfer,3676.0,83.51
12093,Credit Card,11484.79,252.62
12094,PayPal,6935.360000000001,323.72
12095,Credit Card,4135.5,89.69
12097,Bank Transfer,1444.72,62.06
12098,Bank Transfer,13868.920000000002,0.0
12101,Bank Transfer,6743.2,53.33
12102,Credit Card,2757.0,0.0
12103,PayPal,6743.2,237.07
12104,Credit Card,459.5,0.0
12105,Bank Transfer,2757.0,0.0
12107,Credit Card,2697.28,49.74
12108,Credit Card,7954.92,223.18
12109,Bank Transfer,5184.62,100.13
12110,PayPal,5454.280000000001,247.33
12111,PayPal,3250.62,93.6
12115,Bank Transfer,12071.119999999999,152.12
12116,Credit Card,4595.0,0.0
12118,Credit Card,4037.18,130.56
12124,PayPal,13836.91,339.28
12127,PayPal,6802.92,136.09
12128,Bank Transfer,1572.82,60.35
12130,Credit Card,14815.84,183.63
12131,Credit Card,6291.28,87.9
12132,Credit Card,13676.16,259.05
12134,PayPal,12954.400000000001,261.18
12135,Bank Transfer,3611.8,46.4
12136,PayPal,9640.369999999999,345.81
12137,PayPal,3371.6,0.0
12138,PayPal,22617.28,439.85
12140,Bank Transfer,11396.8,343.17
12141,PayPal,2757.0,27.08
12142,Bank Transfer,10257.12,111.36
12143,Bank Transfer,6762.08,147.78
12144,Credit Card,10675.25,309.76000000000005
12146,Bank Transfer,16366.94,563.0799999999999
12147,Bank Transfer,4045.92,157.04
12148,Bank Transfer,7077.69,204.54
12149,PayPal,4960.4400000000005,10.88
12150,PayPal,1083.54,38.55
12151,Credit Card,1805.9,0.0
12152,Credit Card,919.0,237.68
12153,Credit Card,5698.4,127.49
12154,Bank Transfer,2889.44,213.82
12155,PayPal,1348.64,0.0
12156,Credit Card,2889.44,143.11
12157,PayPal,2297.5,184.03
12158,PayPal,11910.02,81.75
12159,PayPal,6400.9,26.05
12161,Bank Transfer,3676.0,185.03
12162,PayPal,1444.72,87.29
12163,Credit Card,1838.0,82.64
12164,Bank Transfer,1348.64,59.24
12165,Bank Transfer,5943.64,283.79999999999995
12169,Credit Card,3605.14,202.71
12171,Credit Card,7527.83,98.97
12172,Bank Transfer,7811.5,124.6
12174,PayPal,1378.5,117.52
12175,PayPal,13129.36,174.45
12176,Credit Card,459.5,0.0
12177,PayPal,5698.4,0.0
12179,Credit Card,8097.18,281.53999999999996
12181,PayPal,4924.08,239.35999999999999
12182,Credit Card,9440.48,291.82
12183,PayPal,2297.5,157.23
12186,PayPal,15860.64,145.6
12187,PayPal,1838.0,105.97
12188,Credit Card,4990.3,202.51999999999998
12190,Bank Transfer,3611.8,135.2
12191,Credit Card,4135.5,0.0
12194,PayPal,5443.139999999999,178.7
12195,Bank Transfer,5504.87,0.0
12197,PayPal,6291.28,98.72
12199,Bank Transfer,5737.950000000001,214.61
12200,Bank Transfer,4595.0,210.33
12201,Credit Card,2279.36,115.31
12202,Credit Card,6743.2,163.07
12203,Credit Card,2697.28,313.95
12204,Bank Transfer,1083.54,105.94
12205,Bank Transfer,1378.5,16.59
12207,PayPal,4356.18,313.45
12209,Bank Transfer,4446.4400000000005,193.78
12211,Credit Card,13628.720000000001,178.85
12213,Bank Transfer,6669.66,148.57999999999998
12216,Bank Transfer,4558.72,50.27
12217,PayPal,2941.96,253.57
12218,PayPal,12554.62,31.07
12219,Credit Card,5394.56,25.21
12220,Credit Card,7507.1,182.67
12222,PayPal,14269.04,233.39999999999998
12224,Bank Transfer,5392.78,282.8
12225,Credit Card,1083.54,127.19
12227,PayPal,6743.2,21.06
12228,Bank Transfer,6068.88,409.17999999999995
12229,PayPal,2757.0,96.69
12230,PayPal,7430.96,211.93
12232,PayPal,2297.5,169.38
12233,Bank Transfer,15974.45,179.16
12235,Credit Card,6414.860000000001,26.9
12236,Bank Transfer,2022.96,0.0
12238,PayPal,7077.69,92.71
12239,PayPal,1083.54,41.76
12240,PayPal,4558.72,71.35
12243,Credit Card,5186.9400000000005,178.32000000000002
12244,PayPal,8813.6,294.33
12247,Bank Transfer,4720.24,0.0
12248,Bank Transfer,5168.6,164.01
12249,Bank Transfer,3543.41,96.07000000000001
12253,Bank Transfer,6838.08,156.5
12254,PayPal,6291.28,29.15
12255,Credit Card,2279.36,92.16
12257,Credit Card,11396.8,45.89
12258,PayPal,2697.28,22.22
12259,Bank Transfer,9774.74,238.58
12261,Bank Transfer,3831.1,72.4
12263,Credit Card,4135.5,0.0
12264,Bank Transfer,8208.36,368.01
12265,Credit Card,4045.92,0.0
12266,PayPal,1378.5,62.26
12267,PayPal,3932.05,196.26
12269,Bank Transfer,18234.88,62.55
12270,Bank Transfer,3506.8199999999997,111.31
12271,Credit Card,6309.08,391.87
12272,Credit Card,4595.0,88.56
12273,PayPal,7077.69,233.28
12274,PayPal,4718.46,0.0
12275,PayPal,8783.1,280.99
12276,Bank Transfer,30961.18,329.07
12278,Bank Transfer,10000.720000000001,176.67000000000002
12279,PayPal,361.18,40.63
12280,Credit Card,13482.630000000001,84.13
12281,Credit Card,459.5,93.95
12284,Bank Transfer,1572.82,12.92
12285,PayPal,13509.9,296.18
12286,Bank Transfer,3831.1,412.58
12288,Bank Transfer,3278.23,168.96
12289,PayPal,10257.12,99.27
12290,Credit Card,3216.5,11.25
12291,Bank Transfer,16741.93,552.8199999999999
12294,Bank Transfer,26575.02,477.68
12295,Credit Card,6838.08,81.01
12297,PayPal,17131.48,259.56
12298,PayPal,4045.92,100.71
12301,Credit Card,9125.35,232.38
12302,Bank Transfer,7091.16,173.1
12303,PayPal,4142.0,76.83
12306,Credit Card,6743.2,159.49
12307,Credit Card,674.32,42.07
12308,PayPal,3250.62,154.57
12310,PayPal,4455.139999999999,246.83999999999997
12312,PayPal,1572.82,81.99
12315,Credit Card,4921.91,56.120000000000005
12317,PayPal,6965.599999999999,113.75999999999999
12319,Bank Transfer,27352.32,226.38
12320,PayPal,6068.88,95.27
12321,Bank Transfer,722.36,0.0
12322,PayPal,4863.76,187.6
12323,PayPal,4857.86,238.2
12324,Credit Card,1083.54,73.31
12325,Credit Card,5504.87,137.19
12326,Credit Card,7874.780000000001,119.46
12327,PayPal,919.0,135.44
12328,Credit Card,3419.04,136.2
12329,PayPal,15210.32,122.55
12332,PayPal,919.0,0.0
12333,Credit Card,10257.12,46.62
12334,PayPal,3611.8,187.83
12335,Credit Card,7864.1,142.68
12339,Credit Card,5514.0,164.32
12341,PayPal,7352.0,93.57
12342,Credit Card,674.32,61.32
12343,Bank Transfer,19429.93,150.07
12344,PayPal,11824.62,89.75
12345,Bank Transfer,1572.82,0.0
12348,Credit Card,919.0,103.3
12351,Credit Card,11230.54,458.07
12352,PayPal,5586.12,52.98
12353,Bank Transfer,5504.87,27.81
12354,PayPal,1378.5,118.55
12357,PayPal,13837.68,174.54000000000002
12360,Credit Card,12745.439999999999,156.69
12362,Bank Transfer,11796.150000000001,367.97
12363,Credit Card,5022.4,203.3
12365,Bank Transfer,2720.41,198.56
12366,PayPal,8206.8,228.22000000000003
12367,PayPal,9834.689999999999,146.56
12368,Bank Transfer,722.36,83.03
12370,Bank Transfer,919.0,219.12
12371,PayPal,6743.2,132.12
12375,Bank Transfer,8830.84,514.4300000000001
12376,Credit Card,4718.46,25.91
12378,PayPal,12390.41,476.32
12379,Credit Card,674.32,217.84
12380,Credit Card,3611.8,109.69
12383,PayPal,3676.0,280.26
12384,Bank Transfer,2359.23,101.64
12385,PayPal,7077.69,166.19
12386,Credit Card,2757.0,0.0
12389,PayPal,9117.44,87.71
12390,PayPal,5913.780000000001,151.09
12391,PayPal,6068.88,81.07
12394,Credit Card,6862.42,84.23
12397,PayPal,14155.380000000001,40.05
12398,Credit Card,3145.64,0.0
12400,Credit Card,6364.620000000001,303.85
12402,Bank Transfer,1444.72,16.6
12403,Credit Card,9116.67,50.89
12404,Credit Card,2757.0,0.0
12405,PayPal,4558.72,133.24
12406,Credit Card,15841.86,161.16
12407,PayPal,9507.779999999999,29.07
12408,PayPal,8643.98,222.54999999999998
12410,PayPal,9117.44,96.22
12411,Credit Card,1805.9,213.23
12412,Credit Card,5394.56,0.0
12417,PayPal,3250.62,36.52
12419,PayPal,8764.38,262.3
12421,PayPal,2697.28,119.74
12422,Bank Transfer,5383.58,0.0
12424,PayPal,1805.9,0.0
12425,Credit Card,2512.32,153.21
12427,Bank Transfer,2052.82,216.99
12428,PayPal,9603.78,364.77
12429,Bank Transfer,919.0,95.84
12431,Bank Transfer,7417.5199999999995,142.68
12432,Credit Card,9983.72,282.04
12433,Credit Card,2757.0,210.19
12436,Credit Card,7777.08,406.11
12437,PayPal,1378.5,13.9
12441,PayPal,10275.26,358.99
12442,Credit Card,4576.860000000001,158.01
12443,Bank Transfer,5504.87,149.09
12445,Credit Card,1444.72,198.67
12446,Bank Transfer,3001.7200000000003,132.47
12447,Bank Transfer,5514.0,253.46
12448,PayPal,2279.36,41.86
12449,Bank Transfer,6892.5,316.52
12451,Credit Card,2022.96,96.33
12452,PayPal,2757.0,138.38
12454,Bank Transfer,8563.8,235.76
12457,PayPal,4595.0,83.55
12458,PayPal,9959.7,162.86
12459,Credit Card,17304.58,289.72
12460,Bank Transfer,9212.74,195.31
12463,Credit Card,3371.6,94.65
12464,Bank Transfer,5698.4,71.64
12465,Credit Card,7977.76,138.74
12466,Credit Card,5698.400000000001,0.0
12468,PayPal,6987.88,99.55
12469,Credit Card,2022.96,34.13
12471,Credit Card,361.18,135.25
12473,Bank Transfer,5586.12,347.56
12474,Credit Card,2297.5,29.54
12475,Bank Transfer,13019.09,474.07
12476,Bank Transfer,3506.8199999999997,218.26
12477,Bank Transfer,7864.1,0.0
12478,Bank Transfer,15379.08,78.53
12479,Credit Card,6853.51,317.42999999999995
12482,Bank Transfer,1805.9,0.0
12484,Bank Transfer,6565.4400000000005,147.93
12485,Credit Card,16275.0,280.93
12486,PayPal,2167.08,40.79
12487,PayPal,9005.16,46.57
12489,Credit Card,674.32,92.12
12491,Credit Card,4964.92,20.32
12492,PayPal,1805.9,60.26
12493,Bank Transfer,4994.780000000001,282.51
12494,Bank Transfer,7864.1,84.53
12495,Bank Transfer,13252.94,294.96
12496,PayPal,1139.68,0.0
12497,Credit Card,2022.96,0.0
12498,Bank Transfer,7123.26,348.26
12499,PayPal,20568.66,499.23
12500,Bank Transfer,3250.62,80.62
12501,PayPal,8206.8,83.63
12502,PayPal,5394.56,127.32
12504,PayPal,2757.0,0.0
12505,PayPal,5504.87,0.0
12507,Bank Transfer,1139.68,93.6
12508,Bank Transfer,3611.8,93.14
12509,Bank Transfer,6261.04,135.81
12511,Bank Transfer,11228.380000000001,190.58
12513,Credit Card,4075.78,186.79
12516,Bank Transfer,1348.64,91.42
12519,Bank Transfer,5273.58,253.05
12521,Bank Transfer,22087.059999999998,352.93
12522,Credit Card,5698.4,120.17
12526,Bank Transfer,3611.8,68.82
12528,Bank Transfer,3371.6,185.27
12530,PayPal,3216.5,76.43
12531,PayPal,13868.92,192.64999999999998
12532,Credit Card,3145.64,99.58
12533,Bank Transfer,11433.08,171.05
12534,PayPal,8650.51,41.83
12535,Bank Transfer,5802.0,170.92000000000002
12536,Credit Card,3932.05,88.7
12542,PayPal,5490.64,93.2
12544,Bank Transfer,9744.880000000001,242.38
12545,PayPal,15442.72,80.18
12547,Bank Transfer,11574.68,335.96
12548,PayPal,4595.0,0.0
12550,Credit Card,8506.59,266.19
12556,PayPal,1572.82,84.25
12557,PayPal,2279.36,115.27
12558,PayPal,919.0,96.6
12559,Bank Transfer,361.18,0.0
12564,PayPal,7475.46,57.71
12565,PayPal,5514.0,291.49
12566,PayPal,10449.880000000001,247.07
12567,Credit Card,9632.64,301.70000000000005
12568,Credit Card,4718.46,143.39
12569,PayPal,13323.1,325.57
12570,PayPal,3932.05,79.52
12571,PayPal,2022.96,0.0
12572,Credit Card,2279.36,93.4
12573,Credit Card,1838.0,0.0
12574,Credit Card,5184.62,31.27
12575,Credit Card,3676.0,0.0
12576,PayPal,786.41,148.4
12578,Bank Transfer,4718.46,81.99
12581,PayPal,7864.1,181.57
12582,Bank Transfer,3381.04,108.92
12584,PayPal,7351.09,145.19
12585,PayPal,7208.56,275.35
12586,Credit Card,6068.88,107.82
12587,Credit Card,3611.8,27.15
12588,PayPal,9117.44,151.53
12589,Credit Card,3515.7200000000003,92.45
12590,Credit Card,4718.46,161.46
12591,Bank Transfer,11194.26,202.22
12592,Credit Card,3419.04,37.46
12594,Bank Transfer,6743.2,223.25
12595,Bank Transfer,3216.5,0.0
12597,PayPal,2279.36,122.74
12598,PayPal,1378.5,0.0
12599,Bank Transfer,4135.5,0.0
12600,PayPal,8958.32,12.47
12601,PayPal,5504.87,17.02
12603,PayPal,1444.72,106.55
12605,Bank Transfer,7077.69,81.86
12606,PayPal,11283.14,239.33999999999997
12607,Bank Transfer,5280.6900000000005,296.45
12608,PayPal,4045.92,22.35
12609,Bank Transfer,6838.08,174.44
12610,Bank Transfer,8700.12,80.87
12611,Credit Card,11396.8,258.32
12612,Bank Transfer,4187.87,140.05
12613,Credit Card,6999.41,307.2
12614,Bank Transfer,4135.5,72.17
12615,Credit Card,17463.9,130.77
12616,PayPal,21899.58,425.46000000000004
12617,Bank Transfer,5698.4,61.0
12618,Bank Transfer,4595.0,0.0
12619,Credit Card,919.0,132.82
12620,Bank Transfer,7077.69,48.31
12621,PayPal,2167.08,61.82
12622,Credit Card,1348.64,0.0
12623,PayPal,10250.22,314.53999999999996
12624,Credit Card,1805.9,0.0
12625,Credit Card,3216.5,181.31
12626,Credit Card,5698.4,233.74
12627,Credit Card,18253.02,33.35
12628,Credit Card,3371.6,0.0
12629,Bank Transfer,10257.12,73.94
12630,PayPal,7256.0,62.61
12632,Bank Transfer,3419.04,245.25
12633,Credit Card,17000.32,306.43
12634,PayPal,7047.04,235.43
12635,Credit Card,4595.0,0.0
12636,Credit Card,6838.08,50.62
12637,Credit Card,11396.8,51.94
12638,PayPal,6068.88,44.38
12641,Bank Transfer,4718.46,144.25
12643,PayPal,4718.46,30.28
12645,Bank Transfer,2921.46,255.76
12646,Credit Card,19549.940000000002,182.26999999999998
12647,Bank Transfer,3184.4,129.15
12648,Credit Card,4720.24,70.76
12650,PayPal,3371.6,17.55
12651,PayPal,3676.0,0.0
12653,Credit Card,3506.8199999999997,288.06
12655,PayPal,1139.68,168.12
12656,PayPal,11338.2,406.45000000000005
12657,Bank Transfer,4951.54,170.71
12659,Credit Card,5504.87,90.13
12660,PayPal,4045.92,62.19
12661,Bank Transfer,4286.12,256.92
12663,PayPal,2889.44,196.56
12666,Credit Card,13146.560000000001,98.72
12667,Bank Transfer,14975.580000000002,191.39000000000001
12668,Credit Card,3498.91,168.24
12669,PayPal,3371.6,99.0
12670,Credit Card,3628.0,258.38
12671,Credit Card,2297.5,64.81
12673,Credit Card,4045.92,232.8
12674,Credit Card,6635.54,245.53
12675,Credit Card,7864.1,74.57
12677,PayPal,4045.92,86.6
12680,PayPal,11194.26,192.11
12681,Credit Card,5943.64,176.36
12682,Credit Card,3145.64,51.73
12683,Bank Transfer,2359.23,167.39
12685,PayPal,10143.460000000001,330.53
12686,PayPal,10257.12,0.0
12687,PayPal,9180.869999999999,142.92
12688,Credit Card,6743.2,135.39
12690,Bank Transfer,1348.64,97.15
12691,Credit Card,3419.04,151.55
12692,Credit Card,6068.88,94.86
12693,Credit Card,16230.62,332.6
12695,Bank Transfer,674.32,0.0
12696,Bank Transfer,722.36,130.45
12697,PayPal,3145.64,0.0
12699,Credit Card,4661.22,280.13
12700,Credit Card,8522.41,264.21999999999997
12702,Bank Transfer,3216.5,36.04
12703,Bank Transfer,3250.62,190.14
12704,Bank Transfer,5698.4,23.26
12705,PayPal,10878.7,338.85
12706,PayPal,7561.64,246.35
12708,PayPal,9959.7,319.94000000000005
12709,PayPal,3371.6,66.54
12710,Credit Card,7466.1,47.1
12712,Bank Transfer,5698.4,114.85
12713,Bank Transfer,3932.05,120.77
12714,PayPal,722.36,92.43
12716,Credit Card,11655.6,219.2
12717,Credit Card,6291.28,0.0
12718,PayPal,2279.36,0.0
12719,Credit Card,8693.91,233.05
12720,Bank Transfer,10257.12,110.1
12721,Credit Card,12248.07,135.88
12724,Credit Card,2297.5,0.0
12725,Bank Transfer,1805.9,30.95
12726,Credit Card,20267.199999999997,221.43
12727,Credit Card,2359.23,130.05
12729,PayPal,1348.64,145.91
12730,Credit Card,1348.64,102.86
12732,Credit Card,2889.44,32.56
12733,PayPal,10355.0,329.28999999999996
12734,PayPal,4558.72,145.64
12735,Bank Transfer,24739.18,495.27
12736,PayPal,7669.78,0.0
12738,Credit Card,919.0,0.0
12740,Bank Transfer,361.18,75.8
12741,PayPal,3932.05,91.19
12742,PayPal,1348.64,117.9
12743,Bank Transfer,4718.46,190.04
12744,PayPal,1348.64,57.43
12746,Bank Transfer,15731.76,384.25
12748,Credit Card,13812.0,378.59
12749,Credit Card,29394.56,619.4300000000001
12751,PayPal,7864.1,0.0
12753,Bank Transfer,2727.1400000000003,139.55
12754,Credit Card,10054.58,254.18
12755,PayPal,10618.300000000001,237.94
12756,PayPal,8033.13,190.92
12757,Bank Transfer,2022.96,20.61
12759,PayPal,9819.94,137.15
12761,Bank Transfer,10433.28,256.36
12763,Bank Transfer,3250.62,53.09
12765,Bank Transfer,1378.5,0.0
12766,Credit Card,6838.08,107.71
12768,PayPal,2528.26,0.0
12770,PayPal,18319.739999999998,127.97
12771,PayPal,7417.52,137.24
12772,PayPal,4767.68,293.61
12773,PayPal,1838.0,0.0
12774,Credit Card,7701.42,140.99
12775,Credit Card,2697.28,0.0
12777,Credit Card,2297.5,163.38
12778,PayPal,3145.64,16.68
12779,PayPal,11396.8,88.07
12780,Credit Card,6982.8,595.63
12781,Bank Transfer,1838.0,0.0
12784,Bank Transfer,7256.0,102.03
12785,Credit Card,5285.26,158.55
12787,Bank Transfer,6396.26,337.65999999999997
12793,Credit Card,8330.26,210.07
12794,PayPal,3611.8,0.0
12796,Bank Transfer,12054.33,15.16
12798,Bank Transfer,3216.5,0.0
12799,Bank Transfer,9383.55,0.0
12800,Credit Card,7977.76,0.0
12802,PayPal,8908.69,0.0
12805,PayPal,6291.28,93.25
12807,Bank Transfer,9833.9,26.83
12808,Bank Transfer,11874.44,147.34
12810,PayPal,11672.689999999999,108.23
12813,Bank Transfer,786.41,103.8
12814,PayPal,7977.76,182.56
12815,PayPal,2889.44,146.68
12816,Bank Transfer,4045.92,202.2
12817,Bank Transfer,7736.0,259.25
12819,Credit Card,1444.72,0.0
12820,Credit Card,9117.44,202.58
12821,Credit Card,2167.08,132.31
12822,Bank Transfer,8766.16,46.03
12824,Bank Transfer,361.18,76.58
12825,PayPal,12825.52,233.78
12829,Credit Card,5504.87,133.1
12830,PayPal,1444.72,102.21
12831,PayPal,14622.310000000001,230.79
12834,Bank Transfer,3145.64,0.0
12835,PayPal,2889.44,0.0
12837,PayPal,3371.6,115.65
12840,PayPal,674.32,124.51
12841,PayPal,2697.28,98.88
12843,Bank Transfer,7077.69,76.21
12844,Credit Card,10770.130000000001,106.79
12845,PayPal,7977.76,99.24
12846,Credit Card,8645.18,184.76999999999998
12851,Credit Card,3932.05,17.04
12852,Credit Card,722.36,63.0
12853,Bank Transfer,5504.87,85.13
12855,PayPal,5859.92,46.59
12856,Bank Transfer,5514.0,197.19
12858,Credit Card,2528.26,99.83
12859,Bank Transfer,5312.719999999999,206.06
12862,Bank Transfer,10627.6,265.29
12865,Credit Card,2167.08,214.49
12869,Credit Card,361.18,30.58
12872,Credit Card,7864.1,197.21
12873,PayPal,4045.92,0.0
12874,Credit Card,2297.5,173.43
12875,PayPal,10753.54,0.0
12876,PayPal,3419.04,94.71
12877,Credit Card,1348.64,112.04
12878,PayPal,10216.8,132.38
12881,PayPal,9070.0,166.83
12882,PayPal,7977.76,93.47
12883,PayPal,15008.599999999999,78.92
12884,Bank Transfer,17829.8,328.14
12885,PayPal,4720.24,199.25
12888,Bank Transfer,4135.5,183.72
12889,Credit Card,15993.38,491.99
12890,Credit Card,6874.360000000001,248.61
12891,Bank Transfer,6800.68,89.0
12892,PayPal,9242.6,251.38
12893,Credit Card,10257.12,191.48
12895,PayPal,19260.9,140.26
12897,PayPal,1139.68,37.43
12898,Credit Card,7507.1,268.37
12899,Bank Transfer,919.0,144.42
12900,PayPal,3184.4,0.0
12901,Bank Transfer,722.36,0.0
12902,Credit Card,4944.42,171.99
12905,PayPal,6157.9,132.05
12907,PayPal,11009.74,333.49
12908,Bank Transfer,1348.64,78.25
12911,Credit Card,5417.700000000001,276.03
12912,Bank Transfer,3371.6,81.45
12914,PayPal,2167.08,103.17
12915,Credit Card,6790.639999999999,280.37
12917,Credit Card,5548.12,128.99
12918,Bank Transfer,5698.4,84.87
12919,Bank Transfer,6291.28,230.9
12920,PayPal,1083.54,115.28
12921,Credit Card,2167.08,98.15
12922,Credit Card,1805.9,0.0
12924,Credit Card,13646.86,395.61
12925,Bank Transfer,6565.4400000000005,74.87
12927,PayPal,5698.4,0.0
12928,Credit Card,1083.54,89.84
12929,PayPal,7077.69,0.0
12932,Credit Card,14150.05,98.17
12933,Credit Card,10328.31,156.58999999999997
12934,Bank Transfer,4382.1900000000005,179.91
12935,PayPal,3371.6,0.0
12936,Bank Transfer,2167.08,109.16
12937,Bank Transfer,7802.37,0.0
12938,Bank Transfer,3086.08,183.82
12939,Bank Transfer,3250.62,52.02
12941,PayPal,6494.73,128.82
12942,Credit Card,3278.23,234.32
12943,PayPal,674.32,132.58
12944,Bank Transfer,7030.84,69.36
12945,Bank Transfer,11396.8,173.17
12946,Credit Card,919.0,222.39
12949,Credit Card,3250.62,0.0
12952,Bank Transfer,12432.9,224.64
12953,Credit Card,4558.72,87.7
12956,Bank Transfer,7977.76,133.92
12957,Bank Transfer,6068.88,103.72
12959,PayPal,9630.45,0.0
12960,Credit Card,2889.44,72.78
12961,Bank Transfer,2167.08,62.06
12962,Credit Card,2359.23,0.0
12964,Credit Card,12342.95,187.15
12967,PayPal,3932.05,196.79000000000002
12972,Credit Card,4718.46,181.23
12974,PayPal,3216.5,78.95
12977,PayPal,3611.8,58.25
12978,PayPal,16596.38,643.46
12979,PayPal,9550.58,207.7
12980,Credit Card,2359.23,177.56
12981,PayPal,15186.32,281.45
12982,Credit Card,7977.76,227.43
12984,Credit Card,3611.8,0.0
12985,Bank Transfer,12785.380000000001,311.85
12986,PayPal,11396.8,38.98
12987,PayPal,10675.25,147.08
12988,Bank Transfer,3611.8,0.0
12990,Bank Transfer,3611.8,129.18
12991,PayPal,3676.0,157.86
12992,Bank Transfer,1572.82,0.0
12993,PayPal,3868.0,174.23000000000002
12994,PayPal,6059.58,83.8
12995,Credit Card,14702.18,242.31
12999,PayPal,2889.44,160.27
13000,Credit Card,7484.4400000000005,233.53000000000003
13001,PayPal,6158.46,76.14
13002,PayPal,9212.740000000002,361.01
13003,Credit Card,7077.69,33.31
13004,Bank Transfer,7232.56,361.37
13005,PayPal,10088.7,298.6
13007,PayPal,3611.8,17.08
13008,PayPal,3616.28,169.44
13009,PayPal,3371.6,97.2
13011,PayPal,12729.240000000002,164.64
13012,Bank Transfer,361.18,169.45
13013,Credit Card,9983.72,171.06
13014,PayPal,12467.32,359.81
13015,Bank Transfer,6211.41,346.95
13016,PayPal,4750.1,150.51999999999998
13017,Credit Card,14155.380000000001,189.39
13020,Credit Card,7352.0,195.55
13022,Credit Card,1083.54,48.6
13023,Credit Card,15179.03,359.75
13024,Bank Transfer,7954.92,253.81
13025,PayPal,1139.68,121.86
13026,PayPal,5698.4,169.02
13027,PayPal,11396.8,80.53
13028,PayPal,1083.54,129.16
13030,Credit Card,5504.87,0.0
13031,Bank Transfer,2889.44,136.55
13033,PayPal,1838.0,131.29
13034,Bank Transfer,722.36,14.87
13035,Credit Card,3611.8,120.54
13036,PayPal,9436.92,281.77
13037,Bank Transfer,5586.12,88.69
13038,Credit Card,5698.4,76.86
13039,PayPal,2167.08,0.0
13040,PayPal,919.0,152.5
13041,Credit Card,4718.46,110.74
13042,Credit Card,10878.7,338.66999999999996
13046,PayPal,5394.56,97.63
13047,PayPal,13985.380000000001,255.75
13048,PayPal,10355.0,65.51
13049,Credit Card,13621.220000000001,467.47
13050,PayPal,3419.04,0.0
13051,Bank Transfer,3676.0,73.02
13053,PayPal,2279.36,88.18
13055,Credit Card,3216.5,139.45
13056,PayPal,6291.28,147.46
13058,Credit Card,4045.92,0.0
13059,Bank Transfer,1805.9,83.74
13061,Credit Card,7077.69,0.0
13064,Bank Transfer,4366.26,0.0
13065,PayPal,1838.0,166.81
13068,Credit Card,2724.9,320.92999999999995
13069,Bank Transfer,9630.45,115.58
13070,PayPal,4807.620000000001,177.67
13071,PayPal,11396.8,164.21
13072,Bank Transfer,4135.5,148.94
13074,Bank Transfer,16115.259999999998,0.0
13075,Credit Card,18474.489999999998,94.44
13076,Bank Transfer,8067.55,261.94
13077,Bank Transfer,1083.54,0.0
13078,PayPal,2697.28,116.18
13081,Credit Card,2528.26,0.0
13082,Bank Transfer,4718.46,112.33
13083,Credit Card,4135.5,141.19
13084,Credit Card,2697.28,51.05
13085,Bank Transfer,3870.3199999999997,53.45
13086,Bank Transfer,6743.2,113.6
13089,Credit Card,4286.120000000001,226.28000000000003
13090,PayPal,1378.5,86.96
13091,Bank Transfer,12785.380000000001,291.38
13092,Credit Card,4718.46,0.0
13093,Credit Card,459.5,184.28
13094,Credit Card,459.5,0.0
13096,Credit Card,14155.38,188.27
13097,PayPal,11009.74,48.14
13099,PayPal,8091.84,244.86
13100,Credit Card,13726.6,297.3
13101,Bank Transfer,12918.6,193.32
13103,Credit Card,8640.92,169.07
13106,PayPal,3362.9,325.4
13107,Bank Transfer,2889.44,159.17
13108,Credit Card,9833.9,114.98
13110,PayPal,3972.98,83.16
13111,Bank Transfer,4718.46,0.0
13112,Credit Card,7256.0,155.31
13116,Bank Transfer,2528.26,169.03
13119,Bank Transfer,6791.78,236.74000000000004
13120,PayPal,6291.28,78.7
13122,Bank Transfer,9692.36,410.94
13124,Credit Card,2757.0,80.59
13125,Bank Transfer,4093.36,293.07
13126,Credit Card,3216.5,59.13
13127,Bank Transfer,4205.45,177.85
13128,PayPal,3371.6,78.18
13129,Bank Transfer,10542.9,255.53
13130,Credit Card,2022.96,136.16
13134,Credit Card,9117.44,0.0
13136,Bank Transfer,1572.82,189.0
13137,Credit Card,1444.72,68.75
13140,Credit Card,4135.5,129.78
13141,PayPal,674.32,0.0
13143,Credit Card,786.41,0.0
13145,PayPal,2022.96,215.95
13147,Credit Card,5678.54,123.53
13150,PayPal,8819.54,0.0
13151,PayPal,6838.08,160.17000000000002
13154,Credit Card,12793.44,200.24
13155,Credit Card,4718.46,88.49
13157,Bank Transfer,7977.76,35.22
13158,Credit Card,13049.490000000002,240.47
13159,Bank Transfer,12342.95,0.0
13161,Credit Card,674.32,131.34
13162,Credit Card,19937.800000000003,315.29
13163,Bank Transfer,25072.96,236.19
13164,Bank Transfer,2697.28,0.0
13165,Credit Card,4135.5,0.0
13169,Bank Transfer,3611.8,96.02
13173,PayPal,2528.26,108.9
13174,PayPal,6838.08,198.78
13177,PayPal,459.5,232.41
13178,PayPal,7752.009999999999,182.79
13179,PayPal,8428.11,110.03
13180,PayPal,15841.86,217.95
13181,Bank Transfer,19411.63,47.67
13182,Bank Transfer,3371.6,0.0
13183,PayPal,15761.990000000002,293.33000000000004
13184,Credit Card,11512.6,284.77
13185,Credit Card,4558.72,193.4
13186,Bank Transfer,1378.5,67.24
13189,Bank Transfer,8174.7,108.56
13190,Credit Card,7864.1,114.98
